,player_id,name
1924,8397,Florian Wirtz
1925,8651,Enzo Le Fée
1926,9910,Anton Stach
1927,11966,Noah Okafor
1928,13717,Chemsdine Talbi
1929,7208,Samuel Chukwueze
1930,8094,Mathis Cherki
1931,8211,Amine Adli
1932,8875,Tolu Arokodare
1933,13778,Igor Jesus
1934,9024,Yeremi Pino
1935,9767,Habib Diarra
1936,10948,Valentín Castellanos
1937,12721,Ladislav Krejcí
1938,12905,Nicolò Savona
1939,13711,Maxim De Cuyper
1940,13715,Dan Ballard
1941,13718,Eliezer Mayenda
1942,13775,Estêvão
1943,13834,Ao Tanaka
1944,14118,Charalampos Kostoulas
1945,14395,Rayan
1946,5659,Nordi Mukiele
1947,5743,Randal Kolo Muani
1948,6807,Jaka Bijol
1949,8006,Evann Guessand
1950,8662,Dan Ndoye
1951,8700,Xavi Simons
1952,8986,Omar Alderete
1953,9911,Piero Hincapié
1954,9977,Loum Tchaouna
1955,10770,Soungoutou Magassa
1956,11936,Lorenzo Lucca
1957,12168,Alejandro Jiménez
1958,13220,Tom Edozie
1959,13692,Rio Ngumoha
1960,13726,Oliver Sonne
1961,13728,Josh Laurent
1962,13730,Marcus Edwards
1963,13741,Jhon Arias
1964,13872,Max Dowman
1965,14028,Stefanos Tzimas
1966,14030,Kevin
1967,1116,Gianluigi Donnarumma
1968,3645,Olivier Boscagli
1969,5652,Walter Benítez
1970,7075,Borna Sosa
1971,7268,Bafode Diakite
1972,7432,Reinildo
1973,7791,Sebastiaan Bornauw
1974,8000,Ilia Gruev
1975,8056,Arnaud Kalimuendo Muinga
1976,8401,Luca Netz
1977,8537,Dennis Cirkin
1978,8640,Adrien Truffert
1979,8920,Dilane Bakwa
1980,8969,Florentino Luís
1981,9328,Jeremie Frimpong
1982,9614,Marco Bizot
1983,9693,Giorgi Mamardashvili
1984,9944,Gabriel Gudmundsson
1985,10024,Cristhian Mosquera
1986,10169,Diego Coppola
1987,10542,Jamie Bynoe-Gittens
1988,11033,Kaden Rodney
1989,11243,Bashir Humphreys
1990,11253,Mamadou Sarr
1991,11331,Merlin Röhl
1992,11461,Romaine Mundle
1993,11824,Lucas Pires
1994,12113,Jackson Tchatchoua
1995,12203,Treymaurice Nyoni
1996,12359,Callum Marshall
1997,12369,Lucas Perri
1998,12726,Christantus Uche
1999,13064,Lutsharel Geertruida
2000,13091,Jaydee Canvot
2001,13150,Jack Fletcher
2002,13200,Fernando López
2003,13224,Callum Olusesi
2004,13247,Ezra Mayers
2005,13262,Jonah Kusi-Asare
2006,13298,Max Alleyne
2007,13306,Zach Abbott
2008,13310,Jamaldeen Jimoh
2009,13399,Joe Knight
2010,13712,Robin Roefs
2011,13713,Trai Hume
2012,13714,Jenson Seelt
2013,13716,Noah Sadiki
2014,13719,Chris Rigg
2015,13720,Dan Neil
2016,13723,El Hadji Malick Diouf
2017,13724,Freddie Potts
2018,13727,Quilindschy Hartman
2019,13740,David Møller Wolfe
2020,13776,Jorrel Hato
2021,13779,Jair
2022,13780,Antoni Milambo
2023,13835,Joël Piroe
2024,13870,Bradley Burrowes
2025,14017,John Victor
2026,14027,Veljko Milosavljevic
2027,14029,Tom Watson
2028,14055,Divine Mukasa
2029,14056,Senne Lammens
2030,14099,Luke O&#039;Nien
2031,14127,Nehemiah Oriola
2032,14134,Jun&#039;ai Byfield
2033,14176,James Rowswell
2034,14193,George Hemmings
2035,14198,Shea Lacey
2036,14217,Romelle Donovan
2037,14219,Mohamadou Kanté
2038,14263,Joél Drakes-Thomas
2039,14266,Bendito Mantato
2040,14272,Tyler Fletcher
2041,14281,Jaydon Banel
2042,14290,Pablo
2043,14374,Alex Tóth
2044,14410,Souza
2045,14424,Nilson Angulo
2046,14425,Melker Ellborg
2047,14446,Alysson Edward
2048,14460,Djiamgone Jocelin Ta Bi
2049,2098,Luis Suárez
2050,2097,Lionel Messi
2051,2099,Neymar
2052,2370,Karim Benzema
2053,2270,Antoine Griezmann
2054,2410,Aduriz
2055,2150,Rubén Castro
2056,2082,Youssef El-Arabi
2057,2442,Kevin Gameiro
2058,2290,Iago Aspas
2059,2380,Paco Alcácer
2060,2535,Imanol Agirretxe
2061,2167,Javi Guerra
2062,2306,Cédric Bakambu
2063,2339,Charles
2064,2217,Antonio Sanabria
2065,2271,Fernando Torres
2066,2358,Jonathan Viera
2067,2135,Sergi Enrich
2068,2165,Jozabed
2069,2170,Miku
2070,2185,Deyverson
2071,2116,Felipe Caicedo
2072,2378,Daniel Parejo
2073,2399,Iñaki Williams
2074,2094,Ivan Rakitic
2075,2115,Hernán Pérez
2076,2120,Gerard Moreno
2077,2186,Morales
2078,2223,Carlos Castro
2079,2285,Fabián Orellana
2080,2287,John Guidetti
2081,2340,Duje Cop
2082,2400,Raúl García
2083,2480,Jonathas
2084,1219,Luis Alberto
2085,1644,Giuseppe Rossi
2086,2079,Rubén Rochina
2087,2202,Stefan Scepovic
2088,2234,Mikel Oyarzabal
2089,1520,Éver Banega
2090,1548,Adalberto Peñaranda
2091,2133,Adrián
2092,2200,Álvaro Vázquez
2093,2216,Jony
2094,2269,Koke
2095,2275,Ángel Correa
2096,2302,Bruno
2097,2311,Roberto Soldado
2098,2319,Faycal Fajr
2099,2359,Tana
2100,2365,Sergio Araujo
2101,2416,Carlos Vela
2102,2499,Sabin
2103,2068,Yevhen Konoplyanka
2104,2134,Saúl Berjón
2105,2171,Manucho
2106,2253,Lucas Vázquez
2107,2272,Yannick Carrasco
2108,2305,Adrián
2109,2343,Juanpi
2110,2384,Santi Mina
2111,452,Takashi Inui
2112,2077,Jean-Sylvain Babin
2113,2106,Munir
2114,2112,Papakouly Diop
2115,2131,Keko
2116,2143,Germán Pezzella
2117,2162,Roberto Trashorras
2118,2168,Bebé
2119,2184,Casadesús
2120,2207,Emiliano Velázquez
2121,2215,Alen Halilovic
2122,2233,Xabi Prieto
2123,2255,Isco
2124,2304,Leo Baptistao
2125,2318,Fede Cartabia
2126,2353,Pedro Bigas
2127,2405,Markel Susaeta
2128,2413,Steven N&#039;Zonzi
2129,2437,Gonzalo Escalante
2130,2466,Celso Borges
2131,2494,Denis Cheryshev
2132,2573,Ángel Lafita
2133,1209,Ciro Immobile
2134,2081,Isaac Cuenca
2135,2084,Fran Rico
2136,2092,Gerard Piqué
2137,2102,Arda Turan
2138,2109,Enzo Roco
2139,2125,Ander Capa
2140,2166,Adrián Embarba
2141,2180,Verza
2142,2196,Álvaro Medrán
2143,2197,Pedro León
2144,2198,Moi Gómez
2145,2211,Isma López
2146,2212,Sergio Álvarez
2147,2214,Carlos Carmona
2148,2218,Guerrero
2149,2219,Álex Menéndez
2150,2235,Bruma
2151,2236,Diego Reyes
2152,2246,Sergio Ramos
2153,2250,Luka Modric
2154,2257,Marcelo
2155,2284,Daniel Wass
2156,2286,Pablo Hernández
2157,2288,Theo Bongonda
2158,2296,Mario
2159,2300,Samu García
2160,2301,Manu Trigueros
2161,2315,Alejandro Arribas
2162,2317,Álex Bergantiños
2163,2323,Oriol Riera
2164,2333,Raúl Albentosa
2165,2336,Ignacio Camacho
2166,2341,Roque Santa Cruz
2167,2352,David García
2168,2357,Nabil El Zhar
2169,2395,San José
2170,2401,Muniain
2171,2409,Eraso
2172,2425,Piti
2173,2448,Juan Vargas
2174,2453,Marc Bartra
2175,2471,Víctor Rodríguez
2176,2487,Zé Castro
2177,2511,Vitolo
2178,2548,Jackson Martínez
2179,1012,Ricky van Wolfswinkel
2180,1635,Thomas Vermaelen
2181,1969,Joan Verdú
2182,2064,Sergio Escudero
2183,2067,Juan Muñoz
2184,2069,Daniel Carriço
2185,2071,Diego González
2186,2073,Coke
2187,2078,Ricardo Costa
2188,2088,Edgar Méndez
2189,2096,Andrés Iniesta
2190,2100,Rafinha
2191,2111,Víctor Álvarez
2192,2113,Víctor Sánchez
2193,2121,Salva Sevilla
2194,2122,Joan Jordán
2195,2142,Álvaro Cejudo
2196,2145,Petros
2197,2148,Joaquín
2198,2155,Jorge Molina
2199,2159,Tito
2200,2160,Antonio Amaya
2201,2176,Carl Medjani
2202,2179,Simao Mate
2203,2183,Rubén García
2204,2189,Pedro López
2205,2191,Vigaray
2206,2193,Cala
2207,2213,Nacho Cases
2208,2228,Aritz Elustondo
2209,2230,David Zurutuza
2210,2231,Markel Bergara
2211,2232,Asier Illarramendi
2212,2238,Jon Bautista
2213,2258,Pepe
2214,2262,Juanfran
2215,2264,Diego Godín
2216,2265,Filipe Luis
2217,2267,Augusto Fernández
2218,2268,Gabi
2219,2273,Tiago
2220,2278,Giménez
2221,2281,Hugo Mallo
2222,2303,Samu Castillejo
2223,2316,Juanfran
2224,2342,Gonzalo Castro
2225,2345,Duda
2226,2347,Federico Ricca
2227,2362,Mubarak Wakaso
2228,2363,Vicente Gómez
2229,2364,David Simón
2230,2369,Toni Kroos
2231,2388,Zouhair Feddal
2232,2397,Beñat
2233,2403,Íñigo Lekue
2234,2404,Elustondo
2235,2406,Mikel Rico
2236,2429,Hernán
2237,2431,Abraham
2238,2432,Burgui
2239,2435,Óscar Duarte
2240,2441,Reyes
2241,2443,Michael Krohn-Dehli
2242,2445,Heiko Westermann
2243,2452,De Marcos
2244,2484,Iñigo Martínez
2245,2488,Raúl Baena
2246,2495,Mateo Musacchio
2247,2497,Dani Ndi
2248,2502,Claudio Beauvue
2249,2525,Juankar
2250,2538,Zakaria Bakkali
2251,2539,Jaume Costa
2252,2572,Alexis
2253,2588,Antolin Alcaraz
2254,2591,Mikel Arruabarrena
2255,2595,Adnane Tighadouini
2256,2600,Fontàs
2257,2604,Vincenzo Rennella
2258,177,Marcelo Díaz
2259,1000,Federico Fazio
2260,1108,Lucas Orban
2261,1145,Rodrigo de Paul
2262,1164,Cristiano Biraghi
2263,1288,Dani Alves
2264,1436,Sebastián Cristóforo
2265,1445,Simone Verdi
2266,1977,Manuel Iturra
2267,2024,Diogo Figueiras
2268,2061,Beto
2269,2062,Nico Pareja
2270,2063,Timothée Kolodziejczak
2271,2066,Curro
2272,2070,Carlos Fernández
2273,2075,Andrés Fernández
2274,2076,Miguel Lopes
2275,2080,Rubén Pérez
2276,2083,Rene Krhin
2277,2085,Lombán
2278,2086,Jesús Fernández
2279,2087,David Barral
2280,2089,Robert Ibáñez
2281,2090,Marc-André ter Stegen
2282,2091,Javier Mascherano
2283,2093,Jordi Alba
2284,2095,Sergio Busquets
2285,2101,Jeremy Mathieu
2286,2103,Aleix Vidal
2287,2104,Sergi Roberto
2288,2107,Pau López
2289,2108,Javi López
2290,2110,Rubén Duarte
2291,2114,José Cañas
2292,2118,Paco Montañés
2293,2119,Rober Correa
2294,2124,Xabi Irureta
2295,2126,Mauro Dos Santos
2296,2127,Iván Ramis
2297,2128,David Juncà
2298,2129,Josip Radosevic
2299,2130,Dani García
2300,2136,Izet Hajrovic
2301,2137,Aleksandar Pantic
2302,2138,Asier Riesgo
2303,2139,Ion Ansotegi
2304,2140,Borja Ekiza
2305,2141,Antonio Adán
2306,2146,Xavi Torres
2307,2149,Francisco Portillo
2308,2151,Francisco Molinero
2309,2152,Varela
2310,2153,Rafael van der Vaart
2311,2154,Álvaro Vadillo
2312,2156,Dani Giménez
2313,2157,Yoel
2314,2158,Quini
2315,2161,Nacho
2316,2169,Razvan Rat
2317,2172,Juan Carlos
2318,2173,Joni Montiel
2319,2174,Diego Mariño
2320,2175,Iván López
2321,2177,David Navarro
2322,2178,Juanfran
2323,2181,Jordi Xumetra
2324,2187,Toño
2325,2188,Rubén Martínez
2326,2192,Santiago Vergini
2327,2194,Damián Suárez
2328,2195,Mehdi Lacen
2329,2201,Yoda
2330,2205,Juan Rodríguez
2331,2206,Álvaro Pereira
2332,2208,Iván Cuéllar
2333,2209,Alberto Lora
2334,2210,Jorge Meré
2335,2220,Rachid
2336,2221,Igor Lichnovsky
2337,2222,Pablo Pérez
2338,2224,Alberto García
2339,2225,Gerónimo Rulli
2340,2226,Zaldúa
2341,2227,Mikel González
2342,2229,Yuri
2343,2237,Héctor
2344,2239,Alberto De la Bella
2345,2240,Esteban Granero
2346,2241,Oier
2347,2242,Rubén Pardo
2348,2247,Nacho
2349,2252,Borja Mayoral
2350,2260,Daniel Carvajal
2351,2261,Jan Oblak
2352,2263,Stefan Savic
2353,2276,Lucas Hernández
2354,2279,Sergio Álvarez
2355,2282,Sergi Gómez
2356,2283,Planas
2357,2289,Nemanja Radoja
2358,2291,Pape Cheikh
2359,2292,Dejan Drazic
2360,2293,Rubén Blanco
2361,2294,Señé
2362,2295,Mariano Barbosa
2363,2297,Daniele Bonera
2364,2298,Víctor Ruiz
2365,2299,Antonio Rukavina
2366,2307,Jonathan dos Santos
2367,2309,Nahuel
2368,2312,Manu
2369,2313,Laure
2370,2314,Sidnei
2371,2320,Pedro Mosquera
2372,2321,Jonás Gutiérrez
2373,2322,Cani
2374,2324,Stipe Pletikosa
2375,2325,Manuel Pablo
2376,2326,Rober
2377,2327,Jonathan Rodríguez
2378,2330,Guillermo Ochoa
2379,2331,Roberto Rosales
2380,2332,Weligton
2381,2334,Miguel Torres
2382,2337,Recio
2383,2338,Ricardo Horta
2384,2348,Carlos Kameni
2385,2349,Ikechukwu Uche
2386,2351,Raúl Lizoain
2387,2354,Mauricio Lemos
2388,2355,Dani Castellano
2389,2360,Momo
2390,2366,Javier Garrido
2391,2367,Javi Varas
2392,2368,Montoro
2393,2373,Diego Alves
2394,2374,Aymen Abdennour
2395,2375,Guilherme Siqueira
2396,2376,Enzo Pérez
2397,2377,Javi Fuego
2398,2382,Pablo Piatti
2399,2386,Rúben Vezo
2400,2387,Danilo
2401,2389,Mauricio Cuero
2402,2391,José Mari
2403,2392,Gorka Iraizoz
2404,2393,Eneko Bóveda
2405,2394,Etxeita
2406,2396,Balenziaga
2407,2398,Iturraspe
2408,2402,Borja Viguera
2409,2407,Iago Herrerín
2410,2408,Gurpegi
2411,2411,David Carmona
2412,2412,Adil Rami
2413,2417,Igor Zubeldia
2414,2419,Cabral
2415,2420,Salva Ruiz
2416,2421,Doria
2417,2422,Javi Márquez
2418,2423,Matías Kranevitter
2419,2424,Óliver Torres
2420,2426,Chechu Dorado
2421,2428,Juan Carlos Valerón
2422,2430,Álvaro González
2423,2433,Mamadou Sylla
2424,2434,Michael Ciani
2425,2436,Antonio Luna
2426,2438,Egor Filipenko
2427,2439,Arthur Boka
2428,2440,Mariano
2429,2444,Bruno
2430,2447,Fabián
2431,2450,Wanderson
2432,2451,Miguel Ángel
2433,2454,Adriano
2434,2455,Ognjen Vranjes
2435,2456,Omar Mascarell
2436,2457,Roberto Canella
2437,2459,Álex Barrera
2438,2460,Sergio Asenjo
2439,2461,Aythami
2440,2462,Ángel
2441,2463,Nauzet Alemán
2442,2464,Iñigo Barrenetxea
2443,2465,Lillo
2444,2467,Fernando Navarro
2445,2469,Matos
2446,2470,Cotán
2447,2472,Bernard Mensah
2448,2474,Aderlan Santos
2449,2475,Jaume
2450,2476,Sito
2451,2477,Tropi
2452,2481,Foued Kadir
2453,2482,Tomás Pina
2454,2483,Adrián Marín
2455,2485,Ander Gayoso
2456,2486,Alberto Lopo
2457,2489,Aras Özbiliz
2458,2491,Ibai Gómez
2459,2492,Sergi Samper
2460,2500,Luisinho
2461,2503,Germán Lux
2462,2504,Douglas
2463,2505,José Gayá
2464,2506,Alende
2465,2507,Capilla
2466,2508,Leandro Damião
2467,2510,Benoît Trémoulinas
2468,2512,Carlos Martínez
2469,2514,Roberto Lago
2470,2515,Nili Perdomo
2471,2516,Ángel Trujillo
2472,2518,Marcos Llorente
2473,2521,Alfonso
2474,2522,Henok Goitom
2475,2527,Nacho Monsalve
2476,2529,Borja Fernández
2477,2530,Didier Digard
2478,2531,Wilfried Zahibo
2479,2540,Fernando Tissone
2480,2541,Imanol Corral
2481,2542,Nabil Ghilas
2482,2544,David Goldar
2483,2545,Fuentes
2484,2546,Juan Domínguez
2485,2549,Gaël Kakuta
2486,2550,Nikos Karámpelas
2487,2552,Juan Emmanuel Culio
2488,2553,Néstor
2489,2554,Thievy
2490,2556,Marcos Angeleri
2491,2558,Lass
2492,2559,Guitián
2493,2560,Cristiano Piccini
2494,2562,Eddy
2495,2563,Diego Mainz
2496,2564,Uche
2497,2565,Lévy Madinda
2498,2566,Roger
2499,2569,Fran Villalba
2500,2571,Sergio Canales
2501,2575,Patrick Ebert
2502,2576,Zhang Chengdong
2503,2577,Kike Sola
2504,2578,Javi Ontiveros
2505,2579,Nicolás López
2506,2582,Jordi Figueras
2507,2583,Miguel Cardoso
2508,2584,Raíllo
2509,2585,Juan Muñiz
2510,2586,Anaitz Arbilla
2511,2593,Bojan Jokic
2512,2599,Hugo Fraile
2513,2601,Toño
2514,2602,Luis Fariña
2515,2603,Marco Andreolli
2516,2605,Mendi
2517,2606,Fábio Espinho
2518,2608,Hachim Mastour
2519,2609,Gerard Gumbau
2520,2612,Noblejas
2521,2613,Aketxe
2522,2618,Ian González
2523,2621,Sergi Darder
2524,2622,Javi Castellano
2525,3210,Wissam Ben Yedder
2526,1819,Kevin-Prince Boateng
2527,5095,Sergio León
2528,1810,Roberto Soriano
2529,1826,Nicola Sansone
2530,5068,Alexander Szymanowski
2531,1836,Franco Vázquez
2532,5074,Kike García
2533,5093,Roberto Torres
2534,5129,Kenan Kodro
2535,1524,Stevan Jovetic
2536,1935,Marko Livaja
2537,2630,Artem Kravets
2538,4536,Nani
2539,5067,Gabriel Pires
2540,5154,Mehdi Carcela-González
2541,324,Adrián Ramos
2542,1809,Joaquín Correa
2543,3056,Ezequiel Garay
2544,5069,Luciano Neves
2545,1857,David López
2546,5038,Álex Alegría
2547,5045,Manu García
2548,5051,Gabriel Mercado
2549,5060,Aleksandar Katai
2550,5071,Nicolás Gaitán
2551,5080,Emre Colak
2552,5115,Christian Santos
2553,5116,Pione Sisto
2554,5145,Michael Santos
2555,1808,Nenad Krsticic
2556,1884,Facundo Roncaglia
2557,1891,Guilherme
2558,2057,Ezequiel Ponce
2559,3237,Aissa Mandi
2560,3346,Jonas Martin
2561,3432,Lacina Traoré
2562,4091,Unai López
2563,4119,Alberto Bueno
2564,5034,Rafa Navarro
2565,5044,Víctor Laguardia
2566,5047,Rubén Sobrino
2567,5055,Mateo García
2568,5066,David Timor
2569,5102,Jhon Steven Mondragón
2570,5111,Ganso
2571,5113,Santos Borré
2572,396,Hiroshi Kiyotake
2573,1131,Rodrigo Ely
2574,2547,Theo Hernández
2575,3419,Elderson Echiéjilé
2576,3567,Samuel Umtiti
2577,4037,Pablo Insúa
2578,4130,Raúl Navas
2579,4162,Gaizka Toquero
2580,4226,Darwin Machís
2581,5031,Álvaro Lemos
2582,5032,Andrew Hjulsager
2583,5036,Riza Durmisi
2584,5037,Darko Brasanac
2585,5064,Dimitrios Siovas
2586,5075,Rubén Peña
2587,5077,Mikel Vesga
2588,5090,David García
2589,5091,Alex Berenguer
2590,5092,Goran Causic
2591,5098,Olavide
2592,5101,Carlos Clerc
2593,5104,Sverrir Ingi Ingason
2594,5110,Mariano
2595,5117,Víctor Díaz
2596,5119,Martín Mantovani
2597,5120,Nano
2598,5130,Fran Mérida
2599,5169,Youssef En-Nesyri
2600,5170,Felipe Gutiérrez
2601,5205,Miguel Flaño
2602,55,Przemyslaw Tyton
2603,112,Alejandro Gálvez
2604,980,Franck Tabanou
2605,1561,Panagiotis Kone
2606,1618,Diego López
2607,1806,Alberto Brignoli
2608,1920,Gabriel Silva
2609,1934,Gastón Silva
2610,1951,Sime Vrsaljko
2611,1987,Zdravko Kuzmanovic
2612,2006,Alessio Cerci
2613,2277,Moyá
2614,2415,David Soria
2615,2418,Álvaro Odriozola
2616,2468,Óscar
2617,2479,Toni Lato
2618,2519,Tejero
2619,2570,Nacho Gil
2620,2581,Asdrúbal
2621,2589,Rafa Mir
2622,3279,Bakary Koné
2623,3301,Salvatore Sirigu
2624,3609,Matthieu Saunier
2625,3633,Fábio Coentrão
2626,4036,José Rodríguez
2627,4042,Míchel Macedo
2628,4107,Unai Bustinza
2629,4160,David Costas
2630,4163,Luis Martins
2631,4182,Gaztañaga
2632,4185,Erik Morán
2633,5033,Iván Villar
2634,5035,Alin Tosca
2635,5039,Ryan Donk
2636,5040,Álex Martínez
2637,5041,Benito Ramírez
2638,5042,Fernando Pacheco
2639,5046,Óscar Romero
2640,5048,Daniel Torres
2641,5049,Adrià Ortolá
2642,5052,Walter Montoya
2643,5054,Hélder Lopes
2644,5056,Marlon Santos
2645,5057,Jasper Cillessen
2646,5058,Carles Aleñá
2647,5059,Denys Boyko
2648,5062,Yeray Álvarez
2649,5063,Saborit
2650,5070,Nereo Champagne
2651,5076,Cristian Rivera
2652,5078,Fernando Amorebieta
2653,5079,Erik Exposito
2654,5081,Edu Expósito
2655,5082,Ola John
2656,5083,Marlos Moreno
2657,5084,Bruno Gama
2658,5088,Buñuel
2659,5089,Nikola Vujadinovic
2660,5094,Fausto
2661,5096,De las Cuevas
2662,5097,Javier Flaño
2663,5099,Jaime Romero
2664,5100,Nauzet
2665,5103,Martin Hongla
2666,5105,Victorien Angban
2667,5106,Aly Mallé
2668,5107,Entrena
2669,5108,Omer Atzili
2670,5114,Raúl García
2671,5118,Alberto
2672,5121,Markel Areitio
2673,5125,José Carlos
2674,5126,José Ángel
2675,5127,Davy Roef
2676,5128,Oier
2677,5132,Jean Carlos
2678,5133,Aarón Martín
2679,5134,Óscar Melendo
2680,5135,David Concha
2681,5139,Raoul Loé
2682,5140,Kike Barja
2683,5141,Unai García
2684,5142,Luis Perea
2685,5143,Mario Fernández
2686,5144,Luis Muñoz
2687,5146,Mikel Villanueva
2688,5149,Diego Barrios
2689,5150,Pablo Fernández
2690,5152,Juan Rodríguez
2691,5153,Kévin Rodrigues
2692,5157,Iván Márquez
2693,5158,Akram Afif
2694,5160,Imanol García
2695,5164,Leo Suárez
2696,5166,Koné
2697,5167,Mario González
2698,5171,Tano
2699,5173,Asier Villalibre
2700,5179,Jon Guridi
2701,5180,Jon Toral
2702,5181,Omar Ramos
2703,5186,Roman Zozulia
2704,5187,Rubén Sánchez
2705,5188,Borja Valle
2706,5192,Tyronne
2707,5196,Otegui
2708,5202,Cristian Espinoza
2709,5203,Jon Serantes
2710,5204,Lluis Sastre
2711,5207,Javi Álamo
2712,5210,Aitor Cantalapiedra
2713,6124,Maxi Gómez
2714,1125,Carlos Bacca
2715,4136,Ángel
2716,6118,Portu
2717,4442,Paulinho
2718,6217,Enis Bardhi
2719,1229,Luis Muriel
2720,6528,Loren Morón
2721,6218,Emmanuel Boateng
2722,3261,Diego Rolan
2723,6121,Juanpe
2724,1421,Cristian Tello
2725,1516,Geoffrey Kondogbia
2726,2528,Ivi
2727,2532,Amath Diedhiou
2728,3226,Ousmane Dembélé
2729,6288,Michael Olunga
2730,3343,Ryad Boudebouz
2731,4060,Sergio García
2732,4070,Borja
2733,4699,Simon Kjaer
2734,5197,Achraf Hakimi
2735,5199,Raba
2736,6115,Aday Benítez
2737,6164,Andrés Guardado
2738,1008,Brown Ideye
2739,1847,Giampaolo Pazzini
2740,3061,Javi García
2741,3264,Mauro Arambarri
2742,3305,Paul Baysse
2743,4034,José Campaña
2744,4059,Héctor Moreno
2745,4076,Jason
2746,4741,Cheick Doukoure
2747,5162,Nacho Vidal
2748,5209,Naranjo
2749,5272,Emre Mor
2750,6114,Pedro Alcalá
2751,6116,Álex Granell
2752,6135,Guido Pizarro
2753,6136,Mario Hermoso
2754,6149,Unai Núñez
2755,6150,Iñigo Córdoba
2756,6151,Djené Dakonam
2757,6152,Álvaro Jiménez
2758,6153,Gaku Shibasaki
2759,6166,Francis
2760,6215,Sergio Postigo
2761,6216,Chema Rodríguez
2762,6226,Iván Alejo
2763,6227,Brais Méndez
2764,6368,Mathías Olivera
2765,6494,Roger Martínez
2766,6496,Ermedin Demirovic
2767,6533,Anthony Lozano
2768,46,Jairo Samperio
2769,336,Johannes Geis
2770,1003,Pablo Maffeo
2771,1095,Ezequiel Muñoz
2772,1167,Alberto Aquilani
2773,1189,Lucas Boyé
2774,1508,Jeison Murillo
2775,1594,Hernán Toledo
2776,2074,Borja Lasso
2777,2350,Cifuentes
2778,2449,Pedro López
2779,2534,Andrés Prieto
2780,3354,Sébastien Corchia
2781,3510,Oussama Tannane
2782,3766,Kevin Soni
2783,3820,Maxime Lestienne
2784,3943,Sulley Muntari
2785,4052,Ximo Navarro
2786,4077,Sergio Sánchez
2787,4084,Naldo
2788,4131,Dídac Vilá
2789,4183,Vitorino Antunes
2790,5112,Toño Ramírez
2791,5148,Imanol Sarriegui
2792,5178,Antonio Moya
2793,5184,Mozo
2794,5194,Sergio Arribas
2795,5198,Martín Aguirregabiria
2796,5201,Darío Poveda
2797,5206,Alejandro Mula
2798,5642,Erick Cabaco
2799,6073,Guillermo Maripán
2800,6074,Enzo Zidane
2801,6075,Antonio Sivera
2802,6076,Nemanja Maksimovic
2803,6078,Leandro Chichizola
2804,6079,Fabio González
2805,6117,Pere Pons
2806,6119,Olarenwaju Kayode
2807,6120,Bono
2808,6125,Stanislav Lobotka
2809,6154,Sergio Mora
2810,6165,Juanjo Narváez
2811,6168,Leandro Cabrera
2812,6214,Raúl Fernández
2813,6220,Rúben Semedo
2814,6222,Chuca
2815,6224,Marko Dmitrovic
2816,6225,Paulo Oliveira
2817,6241,Federico Valverde
2818,6242,Johan Mojica
2819,6243,Jonás Ramalho
2820,6244,Emanuel Cecchini
2821,6248,Borja Herrera
2822,6269,Luca Zidane
2823,6297,Esteban Rolón
2824,6318,Lionel Carole
2825,6325,Andoni Gorosabel
2826,6341,Julio Gracia
2827,6342,Gerard Valentín
2828,6343,Barri
2829,6347,Shaquell Moore
2830,6354,Ramiro Guerra
2831,6363,Francis Uzoho
2832,6367,Carlos Calderón
2833,6371,Alejandro Robles
2834,6376,Adrián Diéguez
2835,6404,Hacen
2836,6426,Daniel Pacheco
2837,6427,Aitor Ruibal
2838,6442,Ignasi Miquel
2839,6455,Eloi Amagat
2840,6469,Gabriel Peñalba
2841,6470,José Arnáiz
2842,6471,Aldo One
2843,6473,Merveille Ndockyt
2844,6481,Robert Mazán
2845,6495,Koke
2846,6509,Maksym Koval
2847,6515,Jaime Sierra
2848,6534,Andoni López
2849,6537,Matías Aguirregaray
2850,6550,Imoh Ezekiel
2851,6569,Armando Sadiku
2852,6572,Guilherme Arana
2853,6573,Axel Werner
2854,6619,Víctor López
2855,6637,Hugo Duro
2856,6659,Carlos Isaac
2857,6673,Francesc Regis
2858,6675,Fahad Al Muwallad
2859,6688,Aly Abeid
2860,6689,Iván Rodríguez
2861,6716,Daniel Molina
2862,6720,Arona Sané
2863,6738,Alberto Redondo
2864,6739,David Alba
2865,6740,Miguel Ángel Rubio
2866,6749,Mujaid Sadick
2867,6757,Alberto López
2868,6759,Juan Cruz
2869,6760,José Lara
2870,6763,Salem Al Dawsari
2871,2543,Borja Iglesias
2872,4229,Raúl de Tomás
2873,7009,Jaime Mata
2874,5657,Karl Toko Ekambi
2875,6955,Ezequiel Ávila
2876,6170,André Silva
2877,7349,Enric Gallego
2878,3211,Martin Braithwaite
2879,6570,Óscar Rodríguez
2880,6951,Álex Gallar
2881,7071,Álvaro García
2882,222,Arturo Vidal
2883,4485,José Pozo
2884,5159,Marc Cardona
2885,5212,Sergi Guardiola
2886,6567,Jonathan Silva
2887,6917,Rubén Alcaraz
2888,6921,Óscar Plano
2889,6930,Néstor Araújo
2890,6950,Jorge Pulido
2891,7398,Wu Lei
2892,44,Pablo De Blasis
2893,1425,Nikola Kalinic
2894,2044,Daniele Verde
2895,2815,Quincy Promes
2896,3425,Thomas Lemar
2897,5666,Mouctar Diakhaby
2898,6919,Toni Villa
2899,6922,Antoñito
2900,6953,Gonzalo Melero
2901,7008,Vinícius Júnior
