player_id,player_name,date,goals_per_90,xG_per_90,assists_per_90,xA_per_90,key_passes_per_90,xGChain_per_90,xGBuildup_per_90
140,Yannick Gerhardt,2015-11-21 18:30:00,0.20785219399538105,0.0761911093835949,0.0,0.152804206359882,1.4549653579676676,0.27649774708662517,0.16573684492232343
140,Yannick Gerhardt,2016-03-05 18:30:00,0.11194029850746269,0.14718709666448743,0.11194029850746269,0.09770764969289303,1.119402985074627,0.4195273849668343,0.20486619504196432
140,Yannick Gerhardt,2021-08-14 13:30:00,0.0,0.0044388825230243555,0.4122137404580153,0.1491834272680278,0.9618320610687023,0.4236720260374873,0.2744886158531859
140,Yannick Gerhardt,2021-12-17 19:30:00,0.0,0.0386119726896286,0.0,0.12255741825699805,0.43199999999999994,0.2672150572836399,0.12303882730007172
140,Yannick Gerhardt,2022-04-03 13:30:00,0.0,0.14387568463216477,0.0,0.016856791653754255,0.6235565819861432,0.3171561990475269,0.18111346448679166
11294,Lilian Raolisoa,2025-11-02 16:15:00,0.0,0.033680354462605776,0.14018691588785046,0.18736589247378233,1.2616822429906542,0.46840828991381916,0.2662794991770637
11294,Lilian Raolisoa,2026-02-15 16:15:00,0.4627249357326478,0.14859065605006672,0.0,0.10933446805627303,1.1568123393316196,0.423094259388266,0.1651691426080113
9160,Matthew Hoppe,2021-02-06 14:30:00,0.648414985590778,0.33679417068788225,0.0,0.03161775184424878,0.7780979827089338,0.38971992091460944,0.03595687977711989
9160,Matthew Hoppe,2021-05-12 16:00:00,0.0,0.08110187239259298,0.0,0.022440183382092808,0.18404907975460125,0.10354201875032823,0.0
7799,Sven Michel,2019-11-01 19:30:00,0.1468189233278956,0.3254365002459939,0.1468189233278956,0.04525038412184155,1.0277324632952691,0.5577549159140927,0.22183110784028232
7799,Sven Michel,2020-02-15 14:30:00,0.30303030303030304,0.26775438761846587,0.0,0.08364036509936505,1.2121212121212122,0.35634857263754716,0.10148754851384595
7799,Sven Michel,2022-02-05 14:30:00,0.5660377358490566,0.49275615182265925,0.0,0.20540460768454477,1.8867924528301887,0.609866054552906,0.13078933687142605
7799,Sven Michel,2022-04-29 18:30:00,1.0465116279069768,0.45115430471162465,0.3488372093023256,0.3083120979541956,1.0465116279069768,0.8932176908088284,0.24378481819186099
7799,Sven Michel,2022-10-30 14:30:00,1.1042944785276074,0.17355081013923773,0.0,0.1412283896577139,1.1042944785276074,0.4303311450304063,0.11555276799695623
7799,Sven Michel,2023-04-23 17:30:00,0.33457249070631967,0.3705433533842014,0.0,0.10033838935611859,1.6728624535315986,0.2300089640632881,0.02739890966716752
7799,Sven Michel,2023-10-28 13:30:00,0.22167487684729065,0.2404938994223261,0.4433497536945813,0.11897724663168925,1.5517241379310345,0.21276493400812443,0.021273848311654454
7799,Sven Michel,2024-03-31 14:30:00,0.0,0.8057739905419602,0.0,0.18499210855997772,3.185840707964602,0.3211954938231316,0.01816083223814458
5081,Edu Expósito,2025-04-04 19:00:00,0.0,0.09549597154844447,0.28391167192429023,0.39121142556238625,1.9873817034700316,0.46417524855971715,0.17843327728872793
9018,M&#039;Bala Nzola,2020-12-23 19:45:00,0.7608695652173912,0.4924562476251436,0.10869565217391304,0.13467297869046096,1.7391304347826086,0.5877088390938614,0.09558384893866985
9018,M&#039;Bala Nzola,2021-04-10 13:00:00,0.28938906752411575,0.3373459917627922,0.0,0.01733397061777843,0.4340836012861737,0.3655446475293858,0.24569870502810767
9018,M&#039;Bala Nzola,2021-10-16 13:00:00,0.2714932126696833,0.3685254236995095,0.2714932126696833,0.15633000423331067,0.6787330316742082,0.41886552831166474,0.13507768596054742
9018,M&#039;Bala Nzola,2022-01-23 14:00:00,0.2650957290132548,0.32500400996611994,0.1325478645066274,0.1846416781221644,1.1929307805596465,0.601783646613535,0.13881987229604084
9018,M&#039;Bala Nzola,2022-08-31 18:45:00,0.3488372093023256,0.2581392263257226,0.0,0.007998314144652944,0.3488372093023256,0.16447876785816842,0.031125959940254688
9018,M&#039;Bala Nzola,2022-11-08 17:30:00,0.30000000000000004,0.39077124297618865,0.0,0.050336909666657444,0.9,0.4276689991354943,0.10411953777074814
9018,M&#039;Bala Nzola,2023-04-08 12:30:00,0.8759124087591241,0.556352515942859,0.21897810218978103,0.11645035179209536,1.094890510948905,0.5590193365177099,0.0776880778317904
9018,M&#039;Bala Nzola,2023-09-03 16:30:00,0.0,0.2768561439588666,0.125,0.14309075591154397,1.125,0.46817926689982414,0.12017153669148684
9018,M&#039;Bala Nzola,2023-11-25 19:45:00,0.15901060070671377,0.13660666325488277,0.15901060070671377,0.10019026999444085,1.431095406360424,0.2971584963293042,0.10841731854151711
9018,M&#039;Bala Nzola,2024-02-11 11:30:00,0.17013232514177695,0.4627821202229687,0.0,0.04380977918554119,0.6805293005671078,0.364157793539909,0.09690605618045552
9018,M&#039;Bala Nzola,2024-05-24 16:00:00,0.3125,0.22357485257089138,0.3125,0.26852818322367966,1.875,0.4633722675498575,0.13357758638449013
9018,M&#039;Bala Nzola,2024-12-14 18:00:00,0.47244094488188976,0.5717477704009671,0.11811023622047244,0.10687157805041064,1.6535433070866141,0.7277398398072701,0.1202157480774198
9018,M&#039;Bala Nzola,2025-03-30 19:45:00,0.25677603423680456,0.6523301052766588,0.0,0.03986956712427136,0.7703281027104137,0.7276432816146443,0.10457411716650963
9018,M&#039;Bala Nzola,2025-10-30 18:45:00,0.29605263157894735,0.25577083113603294,0.0,0.07417530912023626,1.4802631578947367,0.19888547530985978,0.011915735468439954
9018,M&#039;Bala Nzola,2026-02-20 19:45:00,0.17786561264822134,0.6782340923905844,0.0,0.058254294296203865,0.8893280632411067,0.6251878406219332,0.17165836609399365
7789,Dominick Drexler,2020-12-19 14:30:00,0.39823008849557523,0.288317985997527,0.0,0.018868579372631766,0.39823008849557523,0.1761403930398215,0.05717474991966665
7789,Dominick Drexler,2021-04-03 13:30:00,0.0,0.07374751367024146,0.17578125,0.30179080087691545,1.58203125,0.47866099106613547,0.21527643264562357
